id,name,category,generation,is_legendary,is_mythical,types,height,weight,abilities,habitat,evolves_from,description,hp,attack,defense,special_attack,special_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychic,against_bug,against_rock,against_ghost,against_dragon,against_steel,against_dark,against_fairy,cry_url,sprite_url,shiny_sprite_url
44,gloom,Weed Pokemon,Generation-i,False,False,"grass, poison",0.8,8.6,"Chlorophyll, Stench (Hidden)",Grassland,Oddish,The fluid that oozes from its mouth isn't drool. It is a nectar that is used to attract prey.,60,65,70,85,75,40,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/44.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/44.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/44.png
45,vileplume,Flower Pokemon,Generation-i,False,False,"grass, poison",1.2,18.6,"Chlorophyll, Effect spore (Hidden)",Grassland,Gloom,"It has the world’s largest petals. With every step, the petals shake out heavy clouds of toxic pollen.",75,80,85,110,90,50,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/45.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/45.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/45.png
46,paras,Mushroom Pokemon,Generation-i,False,False,"bug, grass",0.3,5.4,"Effect spore, Dry skin, Damp (Hidden)",Forest,None,Burrows to suck tree roots. The mushrooms on its back grow by draw­ ing nutrients from the bug host.,35,70,55,45,55,25,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/46.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/46.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/46.png
47,parasect,Mushroom Pokemon,Generation-i,False,False,"bug, grass",1.0,29.5,"Effect spore, Dry skin, Damp (Hidden)",Forest,Paras,A host-parasite pair in which the parasite mushroom has taken over the host bug. Prefers damp places.,60,95,80,60,80,30,1.0,4.0,0.5,0.5,0.25,2.0,0.5,2.0,0.25,4.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/47.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/47.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/47.png
48,venonat,Insect Pokemon,Generation-i,False,False,"bug, poison",1.0,30.0,"Compound eyes, Tinted lens, Run away (Hidden)",Forest,None,Lives in the shadows of tall trees where it eats insects. It is attracted by light at night.,60,55,50,40,55,45,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/48.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/48.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/48.png
49,venomoth,Poison Moth Pokemon,Generation-i,False,False,"bug, poison",1.5,12.5,"Shield dust, Tinted lens, Wonder skin (Hidden)",Forest,Venonat,The dustlike scales covering its wings are color-coded to indicate the kinds of poison it has.,70,65,60,90,75,90,1.0,2.0,1.0,1.0,0.25,1.0,0.25,0.5,1.0,2.0,2.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/49.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/49.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/49.png
50,diglett,Mole Pokemon,Generation-i,False,False,ground,0.2,0.8,"Sand veil, Arena trap, Sand force (Hidden)",Cave,None,Lives about one yard underground where it feeds on plant roots. It sometimes appears above ground.,10,55,25,35,45,95,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/50.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/50.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/50.png
51,dugtrio,Mole Pokemon,Generation-i,False,False,ground,0.7,33.3,"Sand veil, Arena trap, Sand force (Hidden)",Cave,Diglett,A team of DIGLETT triplets. It triggers huge earthquakes by burrowing 60 miles underground.,35,100,50,50,70,120,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/51.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/51.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/51.png
52,meowth,Scratch Cat Pokemon,Generation-i,False,False,normal,0.4,4.2,"Pickup, Technician, Unnerve (Hidden)",Urban,None,It washes its face regularly to keep the coin on its forehead spotless. It doesn’t get along with Galarian Meowth.,40,45,35,40,40,90,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/52.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/52.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/52.png
53,persian,Classy Cat Pokemon,Generation-i,False,False,normal,1.0,32.0,"Limber, Technician, Unnerve (Hidden)",Urban,Meowth,"Although its fur has many admirers, it is tough to raise as a pet because of its fickle meanness.",65,70,60,65,65,115,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/53.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/53.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/53.png
54,psyduck,Duck Pokemon,Generation-i,False,False,water,0.8,19.6,"Damp, Cloud nine, Swift swim (Hidden)",Waters-edge,None,"While lulling its enemies with its vacant look, this wily POKeMON will use psychokinetic powers.",50,52,48,65,50,55,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/54.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/54.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/54.png
55,golduck,Duck Pokemon,Generation-i,False,False,water,1.7,76.6,"Damp, Cloud nine, Swift swim (Hidden)",Waters-edge,Psyduck,"Often seen swim­ ming elegantly by lake shores. It is often mistaken for the Japanese monster, Kappa.",80,82,78,95,80,85,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/55.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/55.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/55.png
56,mankey,Pig Monkey Pokemon,Generation-i,False,False,fighting,0.5,28.0,"Vital spirit, Anger point, Defiant (Hidden)",Mountain,None,Extremely quick to anger. It could be docile one moment then thrashing away the next instant.,40,80,35,35,45,70,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/56.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/56.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/56.png
57,primeape,Pig Monkey Pokemon,Generation-i,False,False,fighting,1.0,32.0,"Vital spirit, Anger point, Defiant (Hidden)",Mountain,Mankey,Always furious and tenacious to boot. It will not abandon chasing its quarry until it is caught.,65,105,60,60,70,95,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/57.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/57.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/57.png
58,growlithe,Puppy Pokemon,Generation-i,False,False,fire,0.7,19.0,"Intimidate, Flash fire, Justified (Hidden)",Grassland,None,Very protective of its territory. It will bark and bite to repel intruders from its space.,55,70,45,70,50,60,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/58.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/58.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/58.png
59,arcanine,Legendary Pokemon,Generation-i,False,False,fire,1.9,155.0,"Intimidate, Flash fire, Justified (Hidden)",Grassland,Growlithe,A POKeMON that has been admired since the past for its beauty. It runs agilely as if on wings.,90,110,80,100,80,95,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/59.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/59.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/59.png
60,poliwag,Tadpole Pokemon,Generation-i,False,False,water,0.6,12.4,"Water absorb, Damp, Swift swim (Hidden)",Waters-edge,None,Its newly grown legs prevent it from running. It appears to prefer swimming than trying to stand.,40,50,40,40,40,90,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/60.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/60.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/60.png
61,poliwhirl,Tadpole Pokemon,Generation-i,False,False,water,1.0,20.0,"Water absorb, Damp, Swift swim (Hidden)",Waters-edge,Poliwag,"Capable of living in or out of water. When out of water, it sweats to keep its body slimy.",65,65,65,50,50,90,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/61.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/61.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/61.png
62,poliwrath,Tadpole Pokemon,Generation-i,False,False,"water, fighting",1.3,54.0,"Water absorb, Damp, Swift swim (Hidden)",Waters-edge,Poliwhirl,An adept swimmer at both the front crawl and breast stroke. Easily overtakes the best human swimmers.,90,95,95,70,90,70,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/62.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/62.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/62.png
63,abra,Psi Pokemon,Generation-i,False,False,psychic,0.9,19.5,"Synchronize, Inner focus, Magic guard (Hidden)",Urban,None,"Using its ability to read minds, it will identify impending danger and TELEPORT to safety.",25,20,15,105,55,90,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/63.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/63.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/63.png
64,kadabra,Psi Pokemon,Generation-i,False,False,psychic,1.3,56.5,"Synchronize, Inner focus, Magic guard (Hidden)",Urban,Abra,It emits special alpha waves from its body that induce headaches just by being close by.,40,35,30,120,70,105,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/64.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/64.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/64.png
65,alakazam,Psi Pokemon,Generation-i,False,False,psychic,1.5,48.0,"Synchronize, Inner focus, Magic guard (Hidden)",Urban,Kadabra,"Its brain can out­ perform a super­ computer. Its intelligence quotient is said to be 5,000.",55,50,45,135,95,120,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/65.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/65.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/65.png
66,machop,Superpower Pokemon,Generation-i,False,False,fighting,0.8,19.5,"Guts, No guard, Steadfast (Hidden)",Mountain,None,Loves to build its muscles. It trains in all styles of martial arts to become even stronger.,70,80,50,35,35,35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/66.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/66.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/66.png
67,machoke,Superpower Pokemon,Generation-i,False,False,fighting,1.5,70.5,"Guts, No guard, Steadfast (Hidden)",Mountain,Machop,"Its muscular body is so powerful, it must wear a power save belt to be able to regulate its motions.",80,100,70,50,60,45,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/67.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/67.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/67.png
68,machamp,Superpower Pokemon,Generation-i,False,False,fighting,1.6,130.0,"Guts, No guard, Steadfast (Hidden)",Mountain,Machoke,"Using its heavy muscles, it throws powerful punches that can send the victim clear over the horizon.",90,130,80,65,85,55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/68.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/68.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/68.png
69,bellsprout,Flower Pokemon,Generation-i,False,False,"grass, poison",0.7,4.0,"Chlorophyll, Gluttony (Hidden)",Forest,None,A carnivorous POKeMON that traps and eats bugs. It uses its root feet to soak up needed moisture.,50,75,35,70,30,40,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/69.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/69.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/69.png
70,weepinbell,Flycatcher Pokemon,Generation-i,False,False,"grass, poison",1.0,6.4,"Chlorophyll, Gluttony (Hidden)",Forest,Bellsprout,It spits out POISONPOWDER to immobilize the enemy and then finishes it with a spray of ACID.,65,90,50,85,45,55,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/70.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/70.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/70.png
71,victreebel,Flycatcher Pokemon,Generation-i,False,False,"grass, poison",1.7,15.5,"Chlorophyll, Gluttony (Hidden)",Forest,Weepinbell,"Said to live in huge colonies deep in jungles, although no one has ever returned from there.",80,105,65,100,70,70,1.0,2.0,0.5,0.5,0.25,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/71.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/71.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/71.png
72,tentacool,Jellyfish Pokemon,Generation-i,False,False,"water, poison",0.9,45.5,"Clear body, Liquid ooze, Rain dish (Hidden)",Sea,None,Drifts in shallow seas. Anglers who hook them by accident are often punished by its stinging acid.,40,40,35,50,100,70,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/72.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/72.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/72.png
73,tentacruel,Jellyfish Pokemon,Generation-i,False,False,"water, poison",1.6,55.0,"Clear body, Liquid ooze, Rain dish (Hidden)",Sea,Tentacool,"The tentacles are normally kept short. On hunts, they are extended to ensnare and immobilize prey.",80,70,65,80,120,100,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/73.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/73.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/73.png
74,geodude,Rock Pokemon,Generation-i,False,False,"rock, ground",0.4,20.0,"Rock head, Sturdy, Sand veil (Hidden)",Mountain,None,"Found in fields and mountains. Mistaking them for boulders, people often step or trip on them.",40,80,100,30,30,20,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/74.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/74.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/74.png
75,graveler,Rock Pokemon,Generation-i,False,False,"rock, ground",1.0,105.0,"Rock head, Sturdy, Sand veil (Hidden)",Mountain,Geodude,Rolls down slopes to move. It rolls over any obstacle without slowing or changing its direction.,55,95,115,45,45,35,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/75.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/75.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/75.png
76,golem,Megaton Pokemon,Generation-i,False,False,"rock, ground",1.4,300.0,"Rock head, Sturdy, Sand veil (Hidden)",Mountain,Graveler,Its boulder-like body is extremely hard. It can easily withstand dynamite blasts without damage.,80,120,130,55,65,45,0.5,0.5,4.0,0.0,4.0,2.0,2.0,0.25,2.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/76.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/76.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/76.png
77,ponyta,Fire Horse Pokemon,Generation-i,False,False,fire,1.0,30.0,"Run away, Flash fire, Flame body (Hidden)",Grassland,None,Its hooves are 10 times harder than diamonds. It can trample anything completely flat in little time.,50,85,55,65,65,90,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/77.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/77.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/77.png
78,rapidash,Fire Horse Pokemon,Generation-i,False,False,fire,1.7,95.0,"Run away, Flash fire, Flame body (Hidden)",Grassland,Ponyta,"Very competitive, this POKeMON will chase anything that moves fast in the hopes of racing it.",65,100,70,80,80,105,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/78.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/78.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/78.png
79,slowpoke,Dopey Pokemon,Generation-i,False,False,"water, psychic",1.2,36.0,"Oblivious, Own tempo, Regenerator (Hidden)",Waters-edge,None,Incredibly slow and dopey. It takes 5 seconds for it to feel pain when under attack.,90,65,65,40,40,15,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/79.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/79.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/79.png
80,slowbro,Hermit Crab Pokemon,Generation-i,False,False,"water, psychic",1.6,78.5,"Oblivious, Own tempo, Regenerator (Hidden)",Waters-edge,Slowpoke,The SHELLDER that is latched onto SLOWPOKE's tail is said to feed on the host's left over scraps.,95,75,110,100,80,30,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,2.0,1.0,https://raw.githubusercontent.com/PokeAPI/cries/main/cries/pokemon/latest/80.ogg,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/80.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/shiny/80.png
